first_name,last_name,age,favorite_os,IQ
Roary,Cooper,50,AndroidOS,99.0
Payton,Hill,33,iOS,100.0
Beckett,Harris,41,iOS,122.0
Mike,Bell,55,iOS,114.0
Merlin,Ruiz,26,AndroidOS,96.0
Jack,Nelson,55,iOS,123.0
Andrey,Cooper,71,,89.0
Cole,Bloom,68,Windows,
Andrea,Ward,35,iOS,105.0
Tyler,Martinez,31,iOS,
Legend,Lewis,52,iOS,120.0
Leo,Collins,72,,114.0
Ron,Edwards,56,AndroidOS,94.0
Vanessa,White,20,iOS,113.0
Alyssa,Watson,47,iOS,
Blakely,Pierce,46,AndroidOS,126.0
Jack,Powell,38,iOS,98.0
Remington,Clark,31,iOS,91.0
Bryce,Rivera,55,Windows,104.0
Steven,Martin,57,iOS,97.0
Madison,Williams,43,iOS,92.0
Beckham,Robinson,59,iOS,123.0
Vanessa,Robinson,58,iOS,96.0
Emmet,Alvarez,26,AndroidOS,100.0
Avery,Cook,43,iOS,98.0
Archer,Ward,30,iOS,86.0
Colton,Ruiz,57,AndroidOS,94.0
Roary,Brooks,59,iOS,94.0
Bennet,Russel,38,iOS,128.0
Hunter,Ramirez,72,,101.0
Piper,Gray,60,iOS,123.0
Christian,Hughes,24,AndroidOS,120.0
Madeline,Carter,28,iOS,111.0
Mark,Gray,48,AndroidOS,113.0
Ron,Foster,36,iOS,
Marvin,Stewart,47,iOS,113.0
Tom,Sanders,39,iOS,123.0
Karter,Martinez,21,Windows,
Easton,Brooks,62,iOS,
Ivor,Fry,74,,112.0
Hope,Bailey,67,AndroidOS,103.0
Natasha,Cooper,62,Windows,109.0
Faith,Wilson,55,iOS,99.0
Fridge,Sancherz,39,iOS,116.0
Leo,Sancherz,71,,125.0
Alby,Diaz,37,iOS,128.0
,Lee,73,,104.0
Mary,Roberts,27,iOS,118.0
Parker,Castillo,35,iOS,107.0
Roary,James,27,AndroidOS,93.0
Alyssa,Morgan,36,iOS,127.0
Ivy,Mendoza,32,iOS,115.0
Jonny,,61,AndroidOS,119.0
Andrey,Parker,56,iOS,127.0
Shannon,Hall,26,AndroidOS,106.0
Cole,Foster,26,iOS,121.0
Zoe,Howard,74,,96.0
Lauren,Peterson,51,AndroidOS,110.0
Harry,Ross,33,iOS,120.0
Shannon,Carter,28,iOS,120.0
Lauren,Johnson,48,iOS,106.0
Andrey,Jones,47,iOS,122.0
Blake,Sullivan,65,AndroidOS,118.0
Preston,Price,50,AndroidOS,103.0
Martha,Ortiz,28,iOS,92.0
Merlin,Reyes,20,iOS,102.0
Cole,Long,60,iOS,121.0
Alex,Martinez,59,Windows,85.0
Payton,Brooks,55,iOS,88.0
Jaxon,Bell,45,AndroidOS,102.0
Holden,Edwards,52,iOS,101.0
Waylon,Lee,63,Windows,
Braxton,Brown,66,AndroidOS,93.0
Peyton,Stewart,39,iOS,
Blake,Murphy,70,iOS,121.0
Silas,Rodriguez,56,iOS,110.0
Alby,Jackson,40,iOS,119.0
Hadley,White,66,iOS,107.0
Gunther,Ross,64,iOS,114.0
Rhett,Cruz,54,AndroidOS,115.0
Tyler,Hill,69,Windows,114.0
Spencer,Morales,64,AndroidOS,94.0
Austin,Russel,64,AndroidOS,115.0
Silas,Guiterrez,22,Windows,103.0
Josie,Wright,42,Windows,93.0
Tyler,Ward,58,AndroidOS,122.0
Cole,Alvarez,41,iOS,86.0
Alyssa,Reese,57,AndroidOS,99.0
Steven,Martin,66,AndroidOS,99.0
Leo,Mitchell,21,iOS,
Brooks,Ramirez,45,iOS,104.0
Mark,Russel,41,iOS,115.0
Beckett,Turner,32,iOS,97.0
Hailey,Coleman,31,iOS,
Alex,AllenKing,72,,88.0
Legend,,48,iOS,120.0
Tom,Cooper,34,AndroidOS,97.0
Paul,Wood,62,iOS,116.0
Tom,Lewis,53,iOS,129.0
Josie,Hill,39,iOS,112.0
Colton,Gonzalez,31,AndroidOS,88.0
Lena,Robinson,35,iOS,119.0
Miles,Pierce,21,AndroidOS,98.0
Hazel,Campbell,41,iOS,92.0
,Wilson,39,Windows,111.0
Mike,Chavez,20,iOS,115.0
Tucker,Cooper,57,iOS,112.0
Evelyn,Jenkins,51,iOS,129.0
Beckham,Morales,51,iOS,119.0
Dean,Chavez,33,iOS,96.0
Jameson,Sanders,61,iOS,94.0
Hayden,Chavez,40,iOS,87.0
Hunter,Reese,59,iOS,102.0
Silas,Youmg,40,AndroidOS,88.0
Ivor,Hall,51,iOS,118.0
Paige,Richardson,57,iOS,124.0
Blake,Bennet,43,iOS,121.0
Roary,Ramirez,30,iOS,91.0
Gunther,Kelly,45,iOS,94.0
Myles,Chavez,31,AndroidOS,127.0
Ron,Scott,74,,121.0
Merlin,Reese,31,AndroidOS,104.0
Mark,Lee,43,iOS,104.0
Landon,Sancherz,24,AndroidOS,113.0
Mary,Watson,27,AndroidOS,106.0
Jaxon,Williams,49,AndroidOS,96.0
Madison,Turner,64,AndroidOS,90.0
Paige,Flores,45,AndroidOS,123.0
Parker,Garcia,29,AndroidOS,122.0
River,Gray,55,AndroidOS,96.0
Scarlett,Foster,72,,104.0
Natasha,Morales,34,Windows,88.0
Mary,Lee,24,iOS,124.0
Dean,Peterson,37,iOS,112.0
Daisy,AllenKing,41,Windows,102.0
Gideon,Little,40,Windows,104.0
Emmet,Sanders,33,iOS,128.0
Lena,Roberts,74,,104.0
Daisy,Campbell,21,iOS,105.0
Micheal,Rogers,32,iOS,119.0
Jack,Nguyen,73,,109.0
,Jenkins,64,iOS,99.0
Brandon,Sanders,40,iOS,104.0
Steven,Walker,45,AndroidOS,101.0
Myles,Turner,33,iOS,89.0
Walker,Edwards,34,iOS,93.0
Bradley,Bell,38,AndroidOS,
Cole,Hill,36,iOS,108.0
King,Cooper,34,iOS,129.0
Garett,Ruiz,35,iOS,126.0
Ron,Morris,33,iOS,91.0
Peyton,Mendoza,31,AndroidOS,94.0
Scarlett,Reed,35,AndroidOS,129.0
Vanessa,Cook,30,AndroidOS,102.0
Eloise,Thompson,40,AndroidOS,119.0
Robert,Coleman,58,iOS,100.0
Rhett,Mendoza,53,AndroidOS,109.0
Mason,Diaz,44,iOS,114.0
Edward,Bell,49,iOS,126.0
,Youmg,28,iOS,106.0
Christian,Myers,72,,111.0
Bennet,Foster,27,AndroidOS,108.0
Ivor,Youmg,67,iOS,88.0
Leo,Morgan,30,iOS,111.0
Marley,Guiterrez,60,AndroidOS,125.0
River,Lee,72,,124.0
King,Taylor,41,AndroidOS,117.0
Tucker,Cooper,26,iOS,121.0
Preston,Jones,60,AndroidOS,96.0
Marley,Sullivan,44,iOS,90.0
Jackson,Ross,28,iOS,129.0
Journee,Hall,45,iOS,124.0
,Carter,67,iOS,124.0
Natasha,Scott,37,iOS,115.0
Peyton,Davis,45,iOS,97.0
Robert,Scott,51,iOS,103.0
Brooks,Bloom,60,AndroidOS,119.0
King,Sanders,60,AndroidOS,123.0
Lauren,Myers,31,AndroidOS,89.0
Hope,Carter,56,iOS,121.0
Easton,Johnson,43,iOS,112.0
Bryce,Howard,65,iOS,111.0
Austin,Bloom,47,iOS,93.0
Vivian,Colon,68,AndroidOS,110.0
Zoe,Garcia,57,iOS,87.0
Robert,Lopez,48,AndroidOS,98.0
Jonny,Pierce,34,iOS,105.0
Legend,Reed,47,iOS,105.0
Marvin,Gomez,35,iOS,91.0
Hudson,Thomas,23,iOS,88.0
Jaxon,Sanders,34,iOS,118.0
Bentley,Price,68,iOS,90.0
Jon,Jackson,37,iOS,124.0
Roary,Gomez,65,iOS,99.0
Sawyer,Watson,67,AndroidOS,107.0
Josie,Turner,70,iOS,107.0
Tyler,Bailey,28,iOS,85.0
Wyatt,Harris,55,iOS,89.0
Easton,Morales,62,iOS,106.0
Archer,Cruz,44,AndroidOS,108.0
Andrea,Green,54,iOS,124.0
Scarlett,Kim,47,iOS,116.0
Ron,Ramos,21,iOS,119.0
Walker,Chavez,58,iOS,116.0
Martha,Gray,57,iOS,97.0
Legend,Collins,65,iOS,107.0
Peyton,Reyes,64,AndroidOS,110.0
Beckham,Martinez,52,iOS,106.0
Lauren,Hernandez,49,Windows,120.0
Parker,Jones,40,iOS,111.0
Tom,Walker,62,iOS,93.0
Roary,Green,47,Windows,96.0
Ella,Taylor,28,iOS,128.0
King,Ortiz,37,iOS,102.0
Zoe,Watson,42,AndroidOS,97.0
Hudson,Fry,53,iOS,98.0
Fridge,Wood,20,iOS,90.0
Hope,Powell,59,iOS,116.0
Arthur,James,68,AndroidOS,107.0
Leo,Bailey,71,,93.0
Alby,Hernandez,33,AndroidOS,101.0
Arthur,,30,AndroidOS,103.0
,Johnson,49,AndroidOS,86.0
Jaxon,Gibson,65,AndroidOS,110.0
Lane,Rogers,29,iOS,99.0
Lilly,Murphy,45,iOS,96.0
Preston,Sancherz,35,iOS,90.0
Brooks,Adams,47,iOS,120.0
Everleigh,James,73,,125.0
Gunther,Russel,48,iOS,110.0
Mary,Gray,30,iOS,100.0
Roary,Robinson,70,iOS,
Holden,Nguyen,33,iOS,123.0
Cole,Sancherz,23,iOS,90.0
Jonny,Parker,44,iOS,107.0
Teresa,Morris,30,iOS,95.0
Roary,Bennet,28,iOS,104.0
Bryson,Carter,60,iOS,110.0
Lilly,Castillo,49,iOS,
Graham,Bennet,40,iOS,99.0
Payton,Reyes,54,iOS,121.0
Parker,Garcia,63,iOS,113.0
Holden,Peterson,62,iOS,96.0
Merlin,Lopez,29,iOS,107.0
Kimberly,Hall,36,AndroidOS,102.0
Paige,Gonzalez,23,AndroidOS,122.0
Andrea,Roberts,31,iOS,104.0
Cahrlie,,24,iOS,87.0
Mark,Perry,37,AndroidOS,
Peyton,Gray,66,iOS,99.0
Josie,Martinez,73,,97.0
Journee,Davis,74,,
Brandon,Thompson,38,iOS,126.0
Teresa,Thomas,36,iOS,102.0
Millie,Williams,41,AndroidOS,90.0
Eleanor,Jackson,26,iOS,104.0
Bob,Youmg,30,iOS,129.0
Shannon,Jimenez,61,iOS,100.0
Bruce,Ross,45,iOS,129.0
Kimberly,Jimenez,68,iOS,95.0
Beckett,Bell,24,iOS,123.0
Brandon,Reyes,64,AndroidOS,99.0
Brandon,Powell,20,iOS,87.0
Weston,Green,69,AndroidOS,89.0
Emma,Youmg,68,iOS,103.0
Kinsley,Reyes,34,iOS,
Jaxon,Palmer,30,AndroidOS,114.0
Madison,Bailey,66,iOS,123.0
Mason,Castillo,59,iOS,
Emma,Moore,41,iOS,96.0
Walker,Jimenez,62,iOS,103.0
Hadley,Peterson,52,iOS,110.0
Lena,,41,iOS,103.0
Brandon,Scott,59,AndroidOS,
Martha,Baker,36,AndroidOS,115.0
Olive,Diaz,67,iOS,121.0
Olive,Cox,51,AndroidOS,104.0
Braxton,Rodriguez,33,AndroidOS,114.0
Teresa,,64,iOS,89.0
Eloise,Gray,39,iOS,118.0
Oscar,Smith,64,iOS,108.0
Bradley,Ross,45,iOS,87.0
River,Coleman,44,iOS,87.0
Peyton,Edwards,64,AndroidOS,113.0
Taylor,Ross,50,iOS,119.0
King,Bennet,22,iOS,120.0
Alex,Cox,31,AndroidOS,113.0
King,Bennet,39,iOS,86.0
Kinsley,Howard,38,iOS,98.0
,Jones,67,Windows,126.0
Hudson,Reese,69,iOS,103.0
Bradley,Ruiz,71,,91.0
Natasha,Jimenez,73,,120.0
Everleigh,Smith,72,,126.0
Brooke,Edwards,29,iOS,89.0
Cole,Hall,72,,117.0
Tom,Roberts,41,iOS,101.0
Brooke,,69,iOS,94.0
Brooke,Williams,72,,115.0
Lena,Thomas,40,AndroidOS,108.0
Everett,Palmer,58,AndroidOS,98.0
Brandon,Sullivan,25,Windows,90.0
Hadley,Wood,60,iOS,122.0
Rhett,Colon,48,Windows,109.0
Ellie,Fry,45,iOS,110.0
Tom,AllenKing,30,iOS,127.0
Desirae,Colon,21,iOS,125.0
Vanessa,Anderson,57,iOS,98.0
Shannon,Jimenez,65,iOS,116.0
Walker,Colon,68,iOS,93.0
Wesley,Johnson,44,iOS,122.0
Andrey,Ross,67,iOS,122.0
Silas,Brown,38,AndroidOS,94.0
Braxton,Bennet,69,Windows,90.0
Braxton,Scott,36,AndroidOS,85.0
Mike,Little,46,iOS,122.0
Paige,Long,31,iOS,91.0
Lauren,Richardson,44,iOS,97.0
Remington,,46,iOS,127.0
Andrey,Bennet,66,iOS,123.0
Desirae,Richardson,38,iOS,127.0
Emma,Nguyen,26,iOS,
Dean,,33,iOS,91.0
Kimberly,Patel,60,iOS,105.0
Beckett,Youmg,28,iOS,95.0
King,Scott,37,iOS,106.0
Colton,Smith,28,iOS,121.0
Gunther,Palmer,71,,90.0
Mark,Richardson,47,iOS,
Lincoln,Hill,73,,104.0
Kinsley,Guiterrez,40,iOS,119.0
Jeremy,Ruiz,49,AndroidOS,85.0
Brandon,Sullivan,29,iOS,108.0
,Williams,28,iOS,106.0
Micheal,Lewis,41,iOS,
Brandon,Myers,64,iOS,106.0
Preston,Kelly,57,iOS,113.0
Cahrlie,Hall,55,AndroidOS,85.0
Bryce,Evans,44,iOS,86.0
Arthur,Cooper,50,AndroidOS,91.0
Blake,Jones,69,iOS,108.0
Leo,Rivera,72,,
Cole,Bell,71,,100.0
Lisa,Wright,57,iOS,91.0
Ashton,Long,30,iOS,105.0
Gracie,Parker,37,AndroidOS,95.0
Easton,Morgan,65,AndroidOS,115.0
Faith,Martin,45,AndroidOS,110.0
Leo,Russel,50,iOS,91.0
Cole,Mendoza,65,AndroidOS,90.0
Lauren,Pierce,41,iOS,96.0
Jon,Turner,29,AndroidOS,99.0
Marley,Kim,62,iOS,101.0
Hudson,Bloom,74,,103.0
Brooke,Pierce,27,iOS,123.0
Robert,Hall,71,,123.0
Madeline,Little,39,iOS,117.0
Gunther,Gray,23,iOS,112.0
Walker,Lopez,57,Windows,107.0
Marvin,Chavez,25,AndroidOS,104.0
Georgia,Morris,25,iOS,107.0
Vanessa,Sancherz,68,AndroidOS,95.0
Jeremy,Gray,66,iOS,90.0
Jameson,Stewart,35,iOS,104.0
Millie,Jackson,52,iOS,96.0
Cahrlie,Lee,74,,106.0
Jack,Pierce,65,iOS,98.0
King,Turner,74,,106.0
Avery,Roberts,21,Windows,102.0
Cole,Lewis,54,iOS,127.0
Jonny,Price,68,AndroidOS,103.0
Julian,Adams,72,,111.0
Avery,Castillo,50,AndroidOS,127.0
Oscar,Mendoza,24,iOS,86.0
Hazel,Chavez,37,iOS,117.0
Madison,Turner,35,AndroidOS,126.0
Robert,Sullivan,25,AndroidOS,120.0
Madison,Jenkins,44,Windows,107.0
Preston,Kim,45,iOS,90.0
Lauren,Pierce,41,AndroidOS,86.0
Lauren,Castillo,40,iOS,124.0
Hunter,Hernandez,22,iOS,94.0
Lincoln,Baker,73,,128.0
Roary,Little,68,iOS,103.0
Abdul,Morales,61,AndroidOS,109.0
Daisy,Gibson,70,iOS,125.0
Tyler,Turner,57,iOS,129.0
Brandon,Brooks,69,Windows,100.0
Brooke,Hernandez,24,AndroidOS,129.0
Julian,Richardson,27,iOS,114.0
Wesley,Mendoza,30,iOS,115.0
Gideon,Hernandez,42,AndroidOS,91.0
Hazel,White,52,Windows,108.0
Hunter,Richardson,56,iOS,127.0
Tyler,Gibson,24,Windows,114.0
Edward,Martin,50,AndroidOS,96.0
Blakely,Collins,72,,87.0
Brooke,Mendoza,60,iOS,94.0
Lilly,Jackson,68,iOS,93.0
Hope,Hall,70,iOS,98.0
Martha,Guiterrez,53,iOS,121.0
Olive,Sanders,65,iOS,87.0
Blake,Torres,72,,93.0
,Guiterrez,29,AndroidOS,101.0
Everett,Ruiz,25,iOS,86.0
Marley,Wilson,71,,106.0
Madeline,Moore,21,iOS,118.0
Beckham,Kim,30,iOS,94.0
Parker,Morris,50,iOS,
Robert,Robinson,36,AndroidOS,
Leo,Garcia,54,Windows,116.0
Jonny,White,56,AndroidOS,85.0
Cahrlie,Lee,63,AndroidOS,118.0
Hope,Morris,67,iOS,114.0
Andrea,Sanders,44,iOS,127.0
,Gray,63,iOS,114.0
Desirae,Jones,23,AndroidOS,107.0
Mark,Nelson,42,Windows,123.0
Austin,Kim,43,AndroidOS,125.0
Remington,Myers,63,iOS,123.0
Merlin,Davis,67,iOS,
Wesley,Turner,51,iOS,99.0
Journee,Anderson,66,AndroidOS,121.0
Taylor,Johnson,46,iOS,108.0
Josie,Hernandez,61,Windows,92.0
Cole,Jenkins,44,iOS,124.0
Braxton,Lee,44,iOS,121.0
Brooks,Little,42,iOS,98.0
Preston,James,34,iOS,100.0
Journee,Ross,45,AndroidOS,126.0
Arthur,Thomas,43,iOS,106.0
Eleanor,Garcia,27,iOS,121.0
Everleigh,Davis,52,iOS,108.0
Leo,Foster,29,iOS,109.0
Peyton,Hernandez,23,iOS,109.0
Lena,James,44,AndroidOS,127.0
Preston,Phillips,55,iOS,90.0
Alexis,AllenKing,24,iOS,86.0
Cole,Gonzalez,27,iOS,117.0
Landon,Brooks,48,AndroidOS,103.0
Cahrlie,Moore,22,iOS,98.0
Ivy,Russel,73,,90.0
Steve,Miller,58,Windows,121.0
Jeremy,Nguyen,31,AndroidOS,86.0
Legend,Ross,20,iOS,110.0
Taylor,Hall,52,AndroidOS,120.0
Ashley,Kelly,35,iOS,96.0
Bob,Garcia,71,,122.0
,Davis,28,AndroidOS,102.0
Ivy,Gibson,49,iOS,87.0
Kingston,Williams,65,AndroidOS,103.0
Bruce,Morris,63,iOS,124.0
Vanessa,Taylor,63,iOS,112.0
Lucy,Green,62,AndroidOS,117.0
Bruce,Garcia,52,iOS,85.0
Brooks,Sullivan,38,iOS,112.0
Cole,Cooper,74,,124.0
Alexis,Carter,43,AndroidOS,96.0
Mason,Jackson,56,AndroidOS,104.0
Kinsley,White,32,AndroidOS,117.0
Kinsley,Russel,45,AndroidOS,106.0
Waylon,Morgan,65,Windows,114.0
Easton,Hill,30,AndroidOS,88.0
Mark,Cruz,28,iOS,95.0
Tom,Campbell,23,AndroidOS,115.0
Wesley,Lopez,23,iOS,100.0
Alexis,Martinez,71,,99.0
Harry,Hill,44,iOS,86.0
Spencer,Patel,68,AndroidOS,102.0
Ivy,Ortiz,32,iOS,126.0
Blakely,Bell,66,iOS,91.0
Marvin,Cook,50,iOS,96.0
Mason,Reese,66,iOS,
Jackson,Rodriguez,35,iOS,110.0
Andrea,Price,51,iOS,129.0
Christian,Cruz,57,iOS,126.0
Silas,Lee,36,iOS,108.0
Mike,Colon,56,AndroidOS,90.0
Silas,Moore,61,AndroidOS,95.0
Marley,,37,iOS,128.0
Vivian,Cox,41,AndroidOS,
Gideon,Murphy,62,iOS,108.0
Lilly,Torres,28,AndroidOS,106.0
Ashley,Walker,68,AndroidOS,109.0
Martha,Carter,27,iOS,89.0
Edward,Reyes,71,,111.0
Gunther,Gray,72,,91.0
Mary,Rivera,28,iOS,85.0
Zoe,Gonzalez,36,iOS,129.0
Graham,Bailey,64,iOS,112.0
Jaxon,Colon,26,iOS,116.0
Jonny,Harris,57,AndroidOS,119.0
Taylor,Morris,72,,107.0
Robert,Parker,23,AndroidOS,103.0
Steve,Campbell,64,iOS,102.0
Oscar,Reyes,47,AndroidOS,95.0
Archer,Thomas,66,iOS,99.0
Shannon,Lee,45,AndroidOS,126.0
Blake,Nelson,74,,124.0
Ella,Collins,38,AndroidOS,116.0
,Sullivan,63,AndroidOS,126.0
Shannon,AllenKing,50,Windows,89.0
Jack,Roberts,69,iOS,115.0
Kingston,Coleman,27,iOS,98.0
Bentley,Cooper,30,iOS,88.0
Payton,Rivera,67,AndroidOS,
Hayden,Collins,47,AndroidOS,124.0
Natasha,Williams,63,iOS,121.0
Mary,Reese,41,iOS,93.0
Jackson,Pierce,45,iOS,91.0
Gracie,Martinez,55,iOS,85.0
Paul,Miller,43,iOS,95.0
,Colon,20,iOS,124.0
Archer,Garcia,30,iOS,110.0
Mark,Campbell,27,AndroidOS,
Mary,Russel,34,iOS,126.0
Josie,Bennet,72,,
Jack,Green,70,AndroidOS,103.0
Rhett,Cox,36,iOS,127.0
Colton,Wright,54,iOS,101.0
Mary,Reese,27,iOS,110.0
Landon,Phillips,36,iOS,128.0
Cole,Colon,60,AndroidOS,124.0
Mike,Green,68,AndroidOS,106.0
Tucker,Ortiz,46,iOS,94.0
Alyssa,Anderson,24,AndroidOS,125.0
Andrea,Collins,60,AndroidOS,107.0
Everleigh,Colon,29,iOS,116.0
Everett,Diaz,23,iOS,128.0
Blake,Reese,32,Windows,91.0
Blake,Jimenez,71,,121.0
Taylor,Moore,37,iOS,
Bryson,Bloom,30,iOS,108.0
Jonny,AllenKing,40,iOS,117.0
Faith,Martinez,46,iOS,122.0
Alyssa,Robinson,72,,
Beckett,Bennet,20,AndroidOS,107.0
Colton,Myers,24,AndroidOS,122.0
Miles,Green,25,iOS,97.0
Dean,Reese,22,iOS,99.0
Hayden,Thompson,39,iOS,99.0
Ella,Hall,73,,94.0
Spencer,Torres,35,Windows,97.0
Mary,White,32,AndroidOS,116.0
Eloise,Cox,61,iOS,106.0
Kingston,Morris,38,iOS,105.0
Ellie,Lewis,38,iOS,94.0
,Roberts,45,AndroidOS,109.0
Vanessa,Roberts,57,AndroidOS,87.0
Madison,Jenkins,21,AndroidOS,102.0
Lauren,Wilson,36,AndroidOS,122.0
Jaxon,,50,AndroidOS,113.0
Millie,Sancherz,58,iOS,101.0
Cole,Diaz,62,iOS,
Merlin,Thomas,64,AndroidOS,87.0
Fridge,Williams,56,AndroidOS,89.0
Alex,,64,AndroidOS,113.0
Eleanor,Lee,37,iOS,113.0
Josie,Youmg,51,AndroidOS,94.0
Blakely,Gonzalez,54,AndroidOS,107.0
Jonathan,Coleman,60,iOS,125.0
Lisa,Evans,70,iOS,115.0
Walker,Cooper,50,AndroidOS,
Peyton,Ramos,61,iOS,116.0
Kimberly,Colon,71,,
Holden,Miller,54,iOS,107.0
Alexis,Collins,56,iOS,116.0
Bruce,Williams,64,iOS,123.0
Gunther,Morgan,55,iOS,124.0
Ivor,Robinson,68,AndroidOS,100.0
Garett,Nguyen,51,AndroidOS,116.0
Tyler,Bennet,34,AndroidOS,119.0
Mary,Reed,42,Windows,114.0
Mary,Castillo,69,iOS,128.0
Avery,Cooper,37,AndroidOS,92.0
Braxton,Edwards,38,AndroidOS,124.0
Andrea,,61,AndroidOS,113.0
Holden,Campbell,25,AndroidOS,
Peyton,Brooks,73,,107.0
Oscar,Bennet,27,iOS,88.0
Karter,Fry,34,AndroidOS,101.0
Ivy,Moore,67,iOS,127.0
Eleanor,Wilson,23,iOS,93.0
Lisa,Roberts,58,AndroidOS,87.0
Blake,Carter,66,AndroidOS,126.0
Weston,Robinson,52,iOS,116.0
Taylor,Evans,66,iOS,107.0
Peyton,Turner,24,iOS,114.0
Gideon,Patel,53,iOS,106.0
Graham,Wilson,22,iOS,114.0
Bradley,Reyes,20,iOS,97.0
Bruce,Pierce,74,,113.0
Madeline,Green,35,iOS,100.0
Braxton,Reyes,57,Windows,97.0
Minho,Smith,65,iOS,116.0
Archer,Moore,23,AndroidOS,101.0
Oscar,Hill,28,iOS,112.0
Tucker,Howard,34,iOS,101.0
Robert,Jones,47,AndroidOS,113.0
Austin,Reyes,22,iOS,127.0
Cole,Bailey,33,iOS,127.0
Austin,Anderson,54,iOS,106.0
Minho,,68,AndroidOS,89.0
Braxton,Edwards,61,AndroidOS,116.0
Avery,Phillips,22,AndroidOS,111.0
Bradley,Phillips,44,iOS,93.0
Lauren,Taylor,40,iOS,129.0
Jonny,Cooper,45,iOS,116.0
Miles,Garcia,34,AndroidOS,129.0
Hope,Edwards,67,iOS,114.0
Beckett,Jackson,35,iOS,102.0
Ron,Colon,50,AndroidOS,85.0
Austin,Baker,57,Windows,97.0
Nash,Ruiz,73,,
Leo,Edwards,22,iOS,96.0
,Nguyen,68,iOS,94.0
Ivy,Morgan,50,AndroidOS,85.0
Mark,Watson,22,iOS,94.0
Kimberly,Colon,68,iOS,116.0
Abdul,Thomas,62,AndroidOS,
Robert,AllenKing,59,AndroidOS,114.0
Ella,Long,57,iOS,90.0
Everett,Anderson,58,iOS,
Wyatt,Bell,38,iOS,112.0
Wyatt,Wilson,69,iOS,109.0
Cole,Little,60,AndroidOS,106.0
Vanessa,Mitchell,67,iOS,109.0
Mark,Little,34,iOS,123.0
Fridge,Reyes,25,AndroidOS,121.0
Kimberly,Rogers,66,iOS,114.0
Lilly,Howard,23,AndroidOS,121.0
Mary,Nelson,33,iOS,122.0
Ron,Moore,63,iOS,97.0
Presley,Carter,53,iOS,113.0
Colton,Russel,47,iOS,127.0
Georgia,Watson,22,iOS,113.0
Jeremy,Mitchell,34,iOS,111.0
Myles,Edwards,58,iOS,89.0
Landon,Thompson,74,,86.0
Blake,Perry,22,AndroidOS,88.0
Jackson,Green,40,Windows,108.0
Everett,Jenkins,40,AndroidOS,87.0
Holden,Myers,70,iOS,98.0
Dean,Diaz,34,iOS,98.0
Landon,Martinez,62,iOS,122.0
Wyatt,Ruiz,37,AndroidOS,115.0
Brandon,Martinez,41,AndroidOS,103.0
Robert,Davis,37,iOS,108.0
Remington,Ortiz,23,iOS,118.0
Piper,Parker,60,iOS,90.0
Remington,Parker,51,AndroidOS,
Bob,Cruz,30,iOS,100.0
Easton,Pierce,59,iOS,91.0
Alex,Roberts,56,iOS,109.0
Leo,Turner,28,iOS,102.0
Mary,Rodriguez,68,iOS,
Austin,Bennet,56,iOS,119.0
Lisa,Collins,40,iOS,122.0
Piper,Sancherz,22,iOS,91.0
Mason,Williams,46,iOS,121.0
Graham,Taylor,50,AndroidOS,103.0
Graham,Long,31,iOS,91.0
Avery,Diaz,38,iOS,88.0
Emma,Mitchell,31,AndroidOS,92.0
Hope,Martin,29,iOS,128.0
Scarlett,Morgan,56,iOS,91.0
Blake,Jimenez,38,AndroidOS,121.0
Jeremy,Roberts,30,iOS,129.0
Myles,Alvarez,46,iOS,118.0
Graham,Peterson,27,iOS,113.0
Graham,Jackson,63,iOS,115.0
Mary,Long,45,iOS,112.0
Austin,Baker,44,iOS,98.0
Ron,Howard,38,iOS,96.0
Julian,Alvarez,67,iOS,109.0
,Colon,22,iOS,115.0
Jaxon,Nguyen,56,AndroidOS,110.0
Wesley,Cox,72,,107.0
Jonny,Wright,59,iOS,104.0
Lauren,Hernandez,43,iOS,111.0
Paul,Ramirez,73,,124.0
Bradley,Martin,49,iOS,121.0
Cole,Brooks,38,AndroidOS,109.0
,Walker,48,iOS,123.0
Gracie,Moore,51,iOS,99.0
Steve,Ward,64,iOS,116.0
Parker,Coleman,37,AndroidOS,124.0
Fridge,Reed,53,AndroidOS,105.0
Faith,Ward,32,AndroidOS,121.0
Alby,Patel,46,iOS,121.0
Kinsley,Ruiz,45,iOS,113.0
Presley,Thompson,69,iOS,102.0
Ashton,Hall,45,iOS,85.0
Presley,Foster,44,AndroidOS,100.0
Steve,Campbell,23,iOS,110.0
,Roberts,42,iOS,104.0
Marley,Johnson,43,iOS,125.0
Eloise,Hill,50,iOS,96.0
Payton,Murphy,43,iOS,110.0
Cole,Fry,69,AndroidOS,114.0
Brooke,Jimenez,34,iOS,105.0
Mike,Gibson,67,iOS,
Harry,Nguyen,60,iOS,117.0
Jack,Perry,56,AndroidOS,89.0
Ellie,Price,72,,125.0
Presley,Ortiz,46,Windows,86.0
Marvin,Colon,20,AndroidOS,111.0
Ron,Price,31,iOS,99.0
Eloise,Hernandez,73,,129.0
Zoe,Rogers,31,iOS,105.0
Brooks,Edwards,55,iOS,105.0
Journee,Castillo,73,,88.0
Merlin,Youmg,72,,85.0
Ellie,Mendoza,50,AndroidOS,112.0
Brandon,Cox,32,iOS,89.0
Roary,Moore,56,AndroidOS,120.0
Vanessa,Perry,34,AndroidOS,109.0
Avery,Ramirez,63,iOS,118.0
Georgia,Harris,67,iOS,117.0
